Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Total_Delay,Overall_Service_Score,Class_encoded,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel
54,-0.9114642451759364,2,2,2,3,3,2,4,3,4,3,3,3,3,3,0.3076923076923077,0.4375,neutral or dissatisfied,15.0,3.1,0.0,1.0,0.0,1.0
44,0.4869466515323496,4,5,4,3,4,5,4,4,5,3,3,3,4,5,1.0,0.25,satisfied,21.0,3.9,2.0,1.0,0.0,0.0
41,-0.07832009080590238,2,2,2,4,2,2,2,2,3,2,1,4,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,0.0,0.0,1.0
49,0.322360953461975,5,5,5,2,2,4,1,2,1,0,3,2,1,1,0.38461538461538464,-0.0625,neutral or dissatisfied,8.0,1.8,1.0,1.0,0.0,0.0
46,-0.659477866061294,4,2,4,2,3,4,3,4,3,3,3,4,3,4,0.15384615384615385,-0.0625,satisfied,5.0,3.4,2.0,1.0,1.0,0.0
60,-0.1373439273552781,2,5,2,3,3,1,3,3,3,3,4,1,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.9,0.0,1.0,0.0,0.0
36,2.093643586833144,2,3,2,4,1,3,0,1,1,0,4,3,1,1,2.269230769230769,2.4375,neutral or dissatisfied,72.5,1.4,0.0,0.0,0.0,1.0
36,-0.094211123723042,5,5,4,4,3,5,4,3,4,3,1,4,3,3,1.2307692307692308,1.0,satisfied,36.0,3.3,2.0,1.0,0.0,0.0
43,0.8308740068104427,0,3,1,2,1,0,0,1,1,0,3,3,1,0,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.0,0.0,1.0,0.0,1.0
40,-0.24404086265607264,5,4,4,2,3,5,2,2,2,2,2,3,2,3,0.6153846153846154,0.5625,satisfied,21.0,2.6,2.0,0.0,1.0,0.0
68,1.2383654937570943,4,5,5,3,4,4,5,5,5,4,5,3,4,5,0.5384615384615384,1.125,satisfied,29.0,4.4,2.0,0.0,0.0,0.0
48,0.583427922814983,3,4,4,2,2,4,3,2,3,4,3,3,4,2,0.07692307692307693,-0.0625,satisfied,4.0,2.9,2.0,1.0,0.0,0.0
29,-0.7820658342792282,1,2,1,2,2,1,3,2,3,2,4,4,3,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.6,0.0,0.0,1.0,0.0
18,-0.21679909194097616,5,5,5,3,4,4,5,5,5,4,5,4,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.7,2.0,1.0,0.0,0.0
64,0.492622020431328,5,5,3,4,3,4,4,4,4,3,4,4,3,4,1.8461538461538463,2.25,neutral or dissatisfied,64.0,3.8,2.0,1.0,0.0,1.0
34,1.3677639046538026,3,4,4,2,3,3,3,3,4,3,3,5,3,3,0.38461538461538464,0.6875,satisfied,20.0,3.3,1.0,0.0,0.0,0.0
45,0.6481271282633371,3,3,4,2,5,3,4,3,3,4,3,4,4,3,0.0,0.625,neutral or dissatisfied,14.0,3.6,2.0,0.0,1.0,0.0
40,-0.2542565266742338,2,3,2,0,3,2,4,4,4,4,5,4,5,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.9,2.0,1.0,0.0,0.0
52,-0.36435868331441545,2,1,0,4,2,2,2,2,3,2,3,4,2,2,-0.23076923076923078,-0.0625,satisfied,0.0,2.4,0.0,0.0,0.0,1.0
32,0.094211123723042,4,2,4,4,3,4,3,4,3,3,2,1,5,3,0.0,0.0625,satisfied,5.0,3.1,2.0,1.0,0.0,0.0
42,-0.3337116912599319,2,3,1,3,1,2,1,2,3,2,3,1,1,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.8,0.0,0.0,1.0,1.0
32,0.5516458569807038,4,3,4,1,4,5,5,5,5,5,4,5,4,5,0.15384615384615385,0.5625,satisfied,15.0,4.6,2.0,0.0,1.0,0.0
82,-0.6867196367763905,4,5,4,4,5,4,4,3,3,2,2,4,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.4,0.0,1.0,0.0,1.0
29,-0.41657207718501704,0,1,0,4,3,0,3,3,3,3,4,3,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,0.0,0.0,1.0,0.0
48,-0.5062429057888763,1,2,2,2,0,2,0,0,1,0,3,2,1,0,-0.23076923076923078,-0.0625,satisfied,0.0,0.8,0.0,1.0,1.0,1.0
83,0.25879682179341656,2,3,2,4,4,2,3,2,2,4,3,2,4,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.9,0.0,0.0,0.0,1.0
56,0.8615209988649262,2,4,3,2,1,3,2,2,2,1,3,4,2,2,1.0,1.875,neutral or dissatisfied,47.0,2.1,1.0,1.0,0.0,1.0
40,0.33598183881952326,4,5,3,4,2,4,1,2,1,3,4,3,3,1,2.1538461538461537,2.3125,neutral or dissatisfied,69.0,2.4,0.0,0.0,0.0,0.0
43,2.093643586833144,2,3,2,2,2,2,2,2,3,2,3,3,2,3,-0.07692307692307693,-0.0625,neutral or dissatisfied,2.0,2.4,0.0,1.0,0.0,1.0
28,0.5856980703745743,2,4,3,3,3,2,3,4,3,3,4,2,3,4,0.8461538461538461,1.3916557603777644,neutral or dissatisfied,37.26649216604423,3.1,0.0,0.0,0.0,0.0
65,0.2996594778660613,4,5,4,3,4,5,4,3,4,4,4,2,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.6,2.0,0.0,0.0,0.0
37,0.43132803632236094,5,5,5,3,5,5,5,5,4,4,4,2,5,4,0.7692307692307693,0.1875,satisfied,17.0,4.3,2.0,0.0,0.0,0.0
39,-0.5505107832009081,5,5,5,2,2,5,4,2,3,1,2,4,3,2,-0.23076923076923078,-0.0625,satisfied,0.0,2.8,2.0,0.0,0.0,0.0
27,2.093643586833144,4,4,5,3,4,3,4,5,4,4,3,3,5,4,0.6153846153846154,1.4375,satisfied,35.0,4.0,2.0,0.0,1.0,0.0
35,-0.70261066969353,3,3,4,4,3,2,3,4,4,2,5,3,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.4,0.0,0.0,0.0,0.0
41,0.5879682179341658,3,3,3,5,2,2,2,3,3,3,3,2,2,3,1.3076923076923077,1.75,neutral or dissatisfied,49.0,2.6,1.0,0.0,0.0,0.0
56,1.4188422247446084,4,3,4,3,5,4,5,4,4,4,2,3,3,4,0.15384615384615385,-0.0625,satisfied,5.0,3.8,2.0,0.0,1.0,0.0
44,-0.7071509648127128,4,5,3,3,3,3,3,3,4,3,3,3,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.3,0.0,1.0,0.0,0.0
56,-0.1271282633371169,3,5,3,2,2,3,2,3,2,3,3,3,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.7,1.0,1.0,0.0,1.0
7,0.45743473325766176,5,5,5,3,4,5,4,5,4,4,3,4,5,5,0.9230769230769231,0.0625,satisfied,17.0,4.3,2.0,1.0,0.0,0.0
61,-0.5266742338251986,5,4,5,2,4,5,3,4,4,3,3,2,4,4,1.4615384615384615,1.125,neutral or dissatisfied,41.0,3.6,2.0,1.0,1.0,0.0
20,1.2508513053348467,4,4,3,3,2,3,4,3,3,3,3,2,4,3,2.0,1.375,satisfied,52.0,3.1,1.0,1.0,0.0,0.0
52,0.7446083995459705,2,4,1,1,1,2,1,1,1,1,5,3,2,0,0.3076923076923077,0.4375,neutral or dissatisfied,15.0,1.7,0.0,0.0,0.0,1.0
7,0.21793416572077184,3,5,3,2,3,4,3,3,4,3,4,4,2,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.3,2.0,0.0,0.0,0.0
41,-0.6345062429057888,4,5,4,3,4,4,4,4,4,4,3,4,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.9,2.0,1.0,1.0,0.0
54,0.15096481271282633,2,2,1,4,3,0,3,3,3,3,3,3,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.9,0.0,0.0,0.0,1.0
27,0.08967082860385925,1,2,2,3,2,0,2,3,3,1,2,3,3,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,0.0,0.0,1.0
41,1.5981838819523269,2,3,2,3,4,2,2,3,3,3,4,3,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.0,0.0,1.0,0.0,0.0
54,-0.6106696935300795,2,3,1,3,3,1,3,2,3,4,4,4,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,0.0,1.0,0.0,1.0
51,0.44154370034052215,2,2,2,3,4,1,4,4,3,2,3,2,4,4,0.3076923076923077,0.625,neutral or dissatisfied,18.0,3.2,0.0,1.0,0.0,1.0
17,2.0192962542565267,2,5,3,4,2,3,3,4,3,3,3,3,4,3,0.5384615384615384,0.25,neutral or dissatisfied,15.0,3.0,0.0,1.0,0.0,0.0
55,0.14755959137343927,3,4,4,2,4,4,4,3,4,4,4,3,4,3,-0.15384615384615385,-0.0625,satisfied,1.0,3.6,2.0,1.0,0.0,0.0
66,-0.38024971623155507,3,5,3,2,4,3,3,4,4,3,3,3,4,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.4,2.0,1.0,0.0,0.0
58,-0.674233825198638,3,3,2,4,2,3,2,2,2,2,3,2,1,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.1,1.0,0.0,0.0,1.0
22,-0.7480136208853575,3,3,4,3,2,2,1,1,1,0,3,4,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.8,0.0,1.0,0.0,1.0
24,-0.4880817253121453,4,4,4,4,5,4,4,5,5,4,3,4,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.4,2.0,0.0,0.0,0.0
41,-0.4426787741203178,5,5,4,4,3,4,3,2,2,3,5,3,2,2,2.269230769230769,2.4375,neutral or dissatisfied,72.5,3.0,2.0,0.0,0.0,1.0
49,-0.70261066969353,1,3,1,3,2,2,1,3,2,3,4,2,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.3,0.0,0.0,0.0,1.0
53,0.18955732122587968,3,5,3,3,2,3,2,2,2,2,4,3,2,1,-0.23076923076923078,-0.0625,satisfied,0.0,2.3,0.0,0.0,0.0,0.0
28,1.2111237230419978,3,3,3,4,2,3,2,3,2,2,3,3,3,2,1.6923076923076923,1.5,neutral or dissatisfied,50.0,2.5,0.0,1.0,0.0,1.0
39,1.2894438138479,2,4,2,3,4,2,3,4,3,4,3,3,3,3,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,3.2,1.0,1.0,0.0,1.0
28,-0.3870601589103292,4,5,3,3,3,4,4,4,3,3,3,3,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.3,2.0,0.0,1.0,1.0
25,1.6606129398410896,0,3,0,2,3,1,2,2,2,1,2,4,2,2,2.269230769230769,2.4375,satisfied,72.5,2.0,0.0,0.0,0.0,1.0
46,-0.36322360953461974,3,3,3,3,2,2,2,2,2,3,1,3,2,2,0.6153846153846154,-0.0625,neutral or dissatisfied,11.0,2.2,0.0,0.0,0.0,0.0
39,-0.18274687854710556,4,5,3,3,1,3,2,2,1,3,2,3,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.4,0.0,1.0,0.0,1.0
47,0.23382519863791146,5,5,4,3,4,5,4,4,4,4,4,4,5,3,-0.23076923076923078,-0.0625,satisfied,0.0,4.1,2.0,1.0,0.0,0.0
31,-0.2122587968217934,2,5,2,4,2,2,3,3,3,2,2,3,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.6,0.0,0.0,1.0,1.0
50,-0.3870601589103292,3,4,4,3,3,4,4,5,3,3,2,3,3,4,0.3076923076923077,0.8125,neutral or dissatisfied,21.0,3.3,1.0,0.0,0.0,1.0
23,0.00681044267877412,3,4,3,2,2,3,1,1,1,1,4,4,1,1,1.0769230769230769,0.4375,neutral or dissatisfied,25.0,1.9,0.0,0.0,1.0,1.0
33,0.31214528944381387,0,2,1,5,2,1,1,1,2,2,3,4,0,1,2.269230769230769,2.4375,neutral or dissatisfied,72.5,1.6,0.0,0.0,0.0,1.0
23,0.2849035187287174,2,3,2,3,1,2,1,0,1,1,4,4,1,2,1.5384615384615385,0.625,neutral or dissatisfied,34.0,1.7,0.0,1.0,0.0,1.0
44,-0.6719636776390465,3,4,4,4,4,3,2,3,3,2,4,3,1,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,1.0,0.0,0.0,0.0
67,0.09194097616345062,4,3,4,4,4,3,4,5,4,5,4,2,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.0,2.0,1.0,0.0,0.0
46,-0.012485811577752554,2,3,2,4,2,2,3,3,3,5,4,5,4,3,2.076923076923077,1.375,neutral or dissatisfied,53.0,3.4,0.0,1.0,0.0,0.0
38,0.04199772985244041,3,2,3,5,2,3,2,2,2,2,1,2,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.9,1.0,1.0,0.0,1.0
37,-0.5346197502837684,4,5,3,3,5,4,4,4,4,4,3,4,4,5,-0.15384615384615385,0.1875,satisfied,5.0,4.1,2.0,1.0,1.0,0.0
31,0.7241770715096482,2,5,2,2,3,2,3,3,2,1,4,4,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,1.0,1.0,0.0,0.0
57,0.9943246311010215,3,3,3,4,2,3,4,3,3,1,3,3,2,2,0.8461538461538461,-0.0625,neutral or dissatisfied,14.0,2.6,0.0,0.0,1.0,0.0
46,-0.3325766174801362,5,5,4,4,3,4,4,4,5,4,2,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.7,2.0,0.0,0.0,0.0
15,0.10556186152099886,4,5,5,2,3,5,4,4,4,4,3,3,4,3,0.9230769230769231,1.125,satisfied,34.0,3.6,2.0,1.0,0.0,0.0
56,-0.9091940976163451,4,4,3,3,2,3,3,2,4,2,3,4,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,0.0,1.0,0.0,1.0
27,2.093643586833144,2,3,2,4,4,2,3,3,3,3,0,3,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,0.0,1.0,0.0,1.0
30,-0.8626560726447219,4,5,4,3,3,5,4,4,4,3,4,3,5,4,0.38461538461538464,0.25,satisfied,13.0,3.8,2.0,1.0,0.0,0.0
46,-0.4029511918274688,3,4,3,5,5,4,4,4,4,2,2,1,4,3,1.3076923076923077,1.0,neutral or dissatisfied,37.0,3.2,0.0,0.0,1.0,1.0
31,0.662883087400681,5,5,5,4,4,3,4,5,5,3,4,2,3,4,2.269230769230769,2.4375,satisfied,72.5,3.9,2.0,0.0,0.0,0.0
74,0.8240635641316686,3,5,3,2,4,4,5,5,4,5,4,4,5,5,0.7692307692307693,0.625,satisfied,24.0,4.4,2.0,1.0,0.0,0.0
36,0.978433598183882,4,5,5,3,3,4,4,4,4,5,3,3,4,4,0.8461538461538461,0.625,satisfied,25.0,3.8,2.0,1.0,0.0,0.0
49,0.5584562996594779,3,3,3,2,3,3,4,3,3,3,1,2,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,1.0,1.0,0.0,1.0
17,0.5300794551645857,3,1,4,1,5,4,4,5,4,5,3,4,4,5,0.7692307692307693,-0.0625,satisfied,13.0,4.2,2.0,1.0,1.0,0.0
31,0.7082860385925085,3,5,4,2,4,3,5,5,4,3,3,4,3,5,2.0,1.5,satisfied,54.0,3.9,2.0,0.0,0.0,0.0
38,-0.5334846765039728,3,4,3,4,3,3,4,3,4,4,2,3,3,4,0.46153846153846156,0.1875,neutral or dissatisfied,13.0,3.3,0.0,1.0,0.0,0.0
55,0.9829738933030647,5,4,3,3,5,3,5,5,5,5,2,1,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.3,2.0,1.0,0.0,0.0
24,-0.41316685584562995,5,3,5,2,3,5,4,3,3,2,3,2,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.2,2.0,0.0,0.0,0.0
58,1.185017026106697,2,2,2,2,3,3,1,2,1,1,3,5,0,1,-0.23076923076923078,-0.0625,satisfied,0.0,1.9,0.0,0.0,0.0,0.0
42,1.5641316685584563,2,3,2,2,1,1,2,0,2,1,4,3,0,1,-0.15384615384615385,0.3125,neutral or dissatisfied,7.0,1.6,0.0,0.0,1.0,1.0
45,0.42565266742338254,4,3,4,4,4,4,5,4,5,3,3,3,5,4,-0.15384615384615385,0.0,neutral or dissatisfied,2.0,4.0,1.0,1.0,0.0,0.0
29,0.47559591373439275,2,4,2,4,1,2,2,2,2,3,3,4,2,3,0.3076923076923077,0.8125,neutral or dissatisfied,21.0,2.4,0.0,0.0,0.0,0.0
26,-0.29625425652667425,4,5,3,4,3,3,4,4,5,4,5,1,4,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.7,2.0,1.0,0.0,0.0
7,-0.03064699205448354,3,5,3,3,5,4,5,5,4,5,2,4,4,5,1.0769230769230769,1.25,neutral or dissatisfied,38.0,4.2,2.0,1.0,0.0,0.0
44,0.021566401816118047,4,4,3,2,1,4,3,2,2,1,2,3,3,3,0.7692307692307693,1.75,neutral or dissatisfied,42.0,2.4,0.0,0.0,0.0,1.0
49,-0.9114642451759364,3,5,2,3,4,3,3,3,3,2,0,4,3,3,2.269230769230769,2.4375,neutral or dissatisfied,72.5,2.8,1.0,1.0,0.0,0.0
35,0.18615209988649262,5,5,5,4,3,5,4,4,4,4,4,3,5,3,0.9230769230769231,0.1875,satisfied,19.0,3.9,2.0,0.0,0.0,0.0
16,0.13053348467650397,3,3,2,5,5,1,4,4,4,3,5,3,3,4,0.46153846153846156,0.125,neutral or dissatisfied,12.0,3.8,0.0,0.0,0.0,1.0
32,0.10102156640181612,3,3,3,3,2,3,2,2,1,2,3,2,2,2,0.0,0.5,neutral or dissatisfied,12.0,2.1,0.0,0.0,0.0,1.0
46,0.1532349602724177,3,4,3,4,3,3,4,4,3,3,4,4,4,3,1.5384615384615385,0.6875,satisfied,35.0,3.5,2.0,0.0,1.0,0.0
43,-0.36322360953461974,1,3,1,4,2,2,2,2,2,1,4,3,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,0.0,0.0,0.0
50,0.032917139614074914,1,2,2,4,2,2,3,2,2,3,5,5,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.9,0.0,1.0,0.0,1.0
16,0.6004540295119183,4,4,3,3,4,2,2,3,3,2,4,2,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.0,0.0,0.0,1.0,1.0
34,1.0147559591373438,2,4,3,2,2,2,2,2,3,1,2,2,1,2,-0.07692307692307693,0.5625,neutral or dissatisfied,12.0,1.9,0.0,0.0,0.0,1.0
38,1.5005675368898979,5,4,5,4,3,5,3,4,4,5,3,3,4,4,0.07692307692307693,0.25,satisfied,9.0,3.8,2.0,1.0,0.0,0.0
49,-0.02043132803632236,5,5,5,4,4,4,5,5,4,4,2,3,4,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.1,1.0,1.0,0.0,1.0
31,0.5664018161180476,5,5,5,3,2,5,4,3,5,3,5,4,3,3,1.1538461538461537,1.5,satisfied,43.0,3.7,2.0,0.0,0.0,0.0
48,-0.8933030646992054,4,5,5,3,4,5,5,5,4,4,3,4,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.2,2.0,1.0,0.0,0.0
26,-0.18274687854710556,3,2,2,2,2,2,2,2,3,1,3,4,2,2,0.07692307692307693,0.0,neutral or dissatisfied,5.0,2.4,0.0,1.0,0.0,1.0
43,0.009080590238365494,5,5,5,2,5,5,5,5,4,4,3,3,5,4,1.4615384615384615,1.0,satisfied,39.0,4.3,2.0,1.0,0.0,1.0
36,-0.713961407491487,3,5,3,4,4,3,4,5,3,2,4,4,4,4,0.3076923076923077,0.5,neutral or dissatisfied,16.0,3.7,1.0,0.0,0.0,0.0
35,0.10442678774120318,5,5,5,4,4,5,3,3,4,4,3,3,3,3,0.07692307692307693,-0.0625,satisfied,4.0,3.5,2.0,0.0,0.0,0.0
76,-0.7502837684449489,2,3,2,3,3,2,3,3,3,2,3,4,3,3,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,2.9,0.0,0.0,0.0,1.0
35,1.5493757094211125,3,3,4,2,3,3,3,2,1,3,5,4,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.0,1.0,0.0,0.0,0.0
34,-0.4699205448354143,3,3,3,2,0,2,0,0,1,0,4,4,0,1,2.269230769230769,0.5625,neutral or dissatisfied,42.5,1.3,0.0,1.0,0.0,0.0
19,0.8513053348467651,1,1,3,2,3,2,3,3,2,3,5,4,3,3,0.38461538461538464,0.5625,neutral or dissatisfied,18.0,3.0,0.0,1.0,0.0,0.0
55,-0.14301929625425652,3,5,2,4,3,3,3,3,4,3,2,3,3,4,1.4615384615384615,2.375,neutral or dissatisfied,61.0,3.1,2.0,0.0,1.0,0.0
32,0.4086265607264472,3,2,3,3,1,3,1,2,2,2,2,1,3,2,1.2307692307692308,1.0625,neutral or dissatisfied,37.0,1.9,0.0,1.0,1.0,1.0
40,-0.5334846765039728,2,5,2,3,1,3,1,1,1,0,2,4,2,1,2.269230769230769,2.3125,neutral or dissatisfied,70.5,1.5,0.0,0.0,0.0,0.0
27,0.6640181611804767,3,5,4,3,4,3,3,4,4,3,4,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.5,2.0,1.0,0.0,0.0
46,1.6821793416572077,4,5,3,3,4,3,4,4,4,3,3,1,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,3.6,1.0,1.0,0.0,1.0
54,-0.053348467650397274,5,4,5,2,5,5,5,5,5,4,4,4,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.6,2.0,1.0,0.0,0.0
60,-0.20771850170261066,5,4,5,4,3,5,4,4,3,3,5,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.7,2.0,0.0,0.0,0.0
38,-0.45743473325766176,5,5,5,2,3,4,3,4,4,4,2,4,4,4,0.9230769230769231,1.25,neutral or dissatisfied,36.0,3.7,2.0,1.0,0.0,0.0
31,-0.601589103291714,4,4,4,2,3,4,3,3,4,3,3,3,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.2,1.0,0.0,0.0,1.0
30,1.2417707150964812,1,3,2,3,1,2,1,2,2,1,5,3,1,2,2.076923076923077,1.0,neutral or dissatisfied,47.0,1.9,0.0,1.0,0.0,1.0
40,2.093643586833144,3,4,2,3,3,3,4,3,3,3,2,4,4,4,1.6153846153846154,1.1875,neutral or dissatisfied,44.0,3.3,1.0,1.0,0.0,1.0
44,-0.3030646992054484,3,3,2,2,4,2,4,4,4,3,2,5,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.7,1.0,0.0,0.0,0.0
48,-0.6583427922814983,1,5,3,4,2,1,2,2,3,2,3,3,2,2,-0.15384615384615385,0.5,neutral or dissatisfied,10.0,2.2,1.0,0.0,1.0,1.0
27,-0.4608399545970488,4,4,4,2,4,4,5,5,5,4,3,1,5,5,0.6923076923076923,0.5,satisfied,21.0,4.1,2.0,0.0,0.0,0.0
42,-0.09307604994324631,3,3,2,3,2,3,2,1,2,1,5,3,1,2,1.0769230769230769,1.3125,neutral or dissatisfied,39.0,2.2,0.0,1.0,1.0,0.0
25,-0.8671963677639046,3,3,3,2,2,3,2,2,2,2,4,3,2,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.5,0.0,0.0,0.0,0.0
38,-0.38933030646992056,2,3,2,2,3,2,4,4,4,3,3,2,3,5,0.38461538461538464,0.6875,neutral or dissatisfied,20.0,3.3,0.0,1.0,1.0,0.0
61,-0.4869466515323496,4,5,4,5,5,4,4,4,5,3,3,3,5,5,0.07692307692307693,-0.0625,satisfied,4.0,4.1,2.0,0.0,1.0,0.0
37,1.312145289443814,3,4,3,3,2,3,1,1,1,1,5,3,3,2,0.38461538461538464,0.875,neutral or dissatisfied,23.0,2.2,0.0,0.0,1.0,0.0
27,-0.7684449489216799,3,4,4,0,3,2,3,3,3,4,3,2,4,3,2.269230769230769,0.9375,neutral or dissatisfied,48.5,3.1,0.0,0.0,0.0,1.0
45,-0.1441543700340522,2,3,3,4,2,2,1,1,1,2,3,4,3,1,0.6153846153846154,0.3125,neutral or dissatisfied,17.0,2.0,0.0,1.0,0.0,1.0
53,0.28603859250851305,5,4,5,2,5,5,5,5,5,5,2,5,5,4,1.2307692307692308,0.375,neutral or dissatisfied,26.0,4.6,2.0,0.0,0.0,0.0
28,-0.6662883087400681,3,5,3,2,2,3,2,2,2,1,4,3,2,2,-0.15384615384615385,0.1875,satisfied,5.0,2.3,0.0,1.0,0.0,1.0
20,-0.27809307604994327,2,5,1,4,3,2,3,3,3,2,4,4,4,2,1.0,0.9375,neutral or dissatisfied,32.0,3.0,0.0,0.0,0.0,1.0
28,-0.44154370034052215,2,5,2,3,3,1,2,3,2,2,4,2,3,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.5,0.0,0.0,0.0,0.0
33,0.7264472190692395,2,3,2,4,2,2,3,3,2,3,2,4,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.7,0.0,1.0,0.0,1.0
63,1.1611804767309875,1,3,3,2,1,2,2,2,4,3,1,4,2,2,1.9230769230769231,2.1875,neutral or dissatisfied,64.0,2.2,0.0,1.0,1.0,1.0
19,0.0851305334846765,4,5,3,3,4,4,5,5,5,5,2,3,5,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.2,2.0,1.0,0.0,0.0
15,0.46311010215664017,1,2,2,4,2,1,3,3,2,2,3,4,3,2,0.6923076923076923,1.25,neutral or dissatisfied,33.0,2.5,0.0,1.0,0.0,0.0
44,-0.2043132803632236,4,4,3,4,4,3,4,4,4,4,2,2,4,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.5,2.0,0.0,0.0,0.0
29,-0.5255391600454029,2,2,2,3,5,3,4,3,3,3,1,0,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,2.9,0.0,1.0,0.0,1.0
25,-0.22360953461975028,3,4,4,2,3,3,3,4,4,4,3,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.4,2.0,0.0,0.0,0.0
50,1.8388195232690125,1,3,2,1,4,2,5,4,4,4,4,4,4,4,-0.15384615384615385,0.0625,neutral or dissatisfied,3.0,3.8,1.0,1.0,0.0,0.0
41,-0.11577752553916004,5,4,5,5,3,5,4,4,3,2,1,2,5,5,1.0,0.0,neutral or dissatisfied,17.0,3.4,2.0,1.0,0.0,0.0
55,0.8989784335981839,4,5,5,3,3,5,4,4,3,3,3,5,3,4,0.38461538461538464,-0.0625,satisfied,8.0,3.6,2.0,1.0,0.0,0.0
51,-0.3439273552780931,2,5,3,3,4,3,3,3,2,4,1,4,5,3,1.0,1.1875,neutral or dissatisfied,36.0,3.1,0.0,0.0,0.0,0.0
22,-0.48240635641316687,1,3,0,3,3,1,3,2,4,2,5,2,4,3,1.3076923076923077,0.75,neutral or dissatisfied,33.0,2.9,0.0,1.0,0.0,1.0
15,-0.33825198637911463,3,4,2,3,3,3,2,3,4,2,4,4,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.1,1.0,0.0,0.0,0.0
57,0.1543700340522134,3,5,3,3,3,2,2,2,2,3,5,3,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.9,0.0,0.0,0.0,1.0
